epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
134,75720.8,1.12515,1.26124,1.20932,0.57423,0.41893,0.44602,0.3176,1.09962,1.26241,1.17238,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
135,76292.9,1.12204,1.25658,1.20825,0.57593,0.41845,0.44628,0.31783,1.09944,1.26239,1.17191,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
136,76820.6,1.11236,1.1838,1.19429,0.57523,0.41998,0.44678,0.31819,1.09917,1.26259,1.17134,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
137,77344,1.10498,1.16487,1.19069,0.57075,0.42172,0.4468,0.3181,1.09912,1.26343,1.17083,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
138,77866,1.10128,1.15333,1.18759,0.57035,0.42119,0.44726,0.31863,1.09903,1.2646,1.1705,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
139,78389.2,1.09724,1.14379,1.1834,0.56916,0.42241,0.44846,0.31925,1.0987,1.26552,1.17,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
140,78912.6,1.0935,1.13536,1.18199,0.569,0.42222,0.44874,0.31951,1.09884,1.26657,1.16969,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
141,79435.4,1.09067,1.12868,1.18091,0.56977,0.42206,0.44939,0.3199,1.09884,1.26723,1.16934,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
142,79958.5,1.08666,1.11854,1.17645,0.57012,0.42207,0.44988,0.32035,1.09876,1.26822,1.16881,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
143,80481.3,1.0828,1.10941,1.1737,0.57023,0.42363,0.45022,0.32069,1.09823,1.26829,1.16802,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
144,81003.8,1.07873,1.10202,1.17114,0.57271,0.42275,0.45073,0.32094,1.09816,1.269,1.16765,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
145,81526.7,1.07461,1.09129,1.1667,0.57492,0.42287,0.45124,0.32108,1.09792,1.26881,1.16701,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
146,82049.2,1.07232,1.08588,1.16685,0.57469,0.42418,0.45148,0.32162,1.0977,1.26858,1.16663,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
147,82572.3,1.06833,1.07695,1.16359,0.57485,0.42493,0.45231,0.32201,1.09759,1.26796,1.16605,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
148,83095.6,1.06437,1.0678,1.16177,0.57367,0.42435,0.45274,0.32231,1.0974,1.26697,1.16533,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
149,83618.4,1.06121,1.06064,1.15893,0.57735,0.42383,0.45331,0.32288,1.09734,1.26593,1.16483,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
150,84140.5,1.05713,1.05273,1.15631,0.57908,0.42417,0.45379,0.3233,1.09742,1.26392,1.16427,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
